62B52192-0732-4024-9CD7-3C255B45F051#appfire#3000#appfire#3#appfire#4,5,-1,-1#appfire#calling %s business logic#appfire##appfire##appfire#1B9CFB56-F330-4285-A4A5-4F40D3C6DC83#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
6B695015-CED4-437B-8980-514205DFEE9A#appfire#4001#appfire#3#appfire#4,5,-1,-1#appfire#Service accessed by %s successfully#appfire##appfire##appfire#6E28892A-4559-4764-AD60-5FB317A5A665#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
723C519C-905F-4BCF-AAAA-E49D48210BBF#appfire#2012#appfire#3#appfire#4,5,-1,-1#appfire#getSingleResult() did not retrieve any entities#appfire#update the query#appfire##appfire#D205197B-A6A9-4A40-8E92-2CD5C1053267#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
84B8C313-F5E8-45ED-BC1F-3555A3599E59#appfire#3003#appfire#3#appfire#4,5,-1,-1#appfire#Constraint %s violation Exception #appfire#Constraints violated by request   #appfire#Provide valid input#appfire#1B9CFB56-F330-4285-A4A5-4F40D3C6DC83#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
85ACFD04-97F0-423C-9BA2-13037815ABFE#appfire#5001#appfire#3#appfire#4,5,-1,-1#appfire#Database is not up#appfire##appfire##appfire#01C5E245-20F8-4617-95C4-E11394DA57FB#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
8C73F646-5E23-443E-AE6E-622EC384C1C2#appfire#4003#appfire#3#appfire#4,5,-1,-1#appfire#Authentication Exception for %s#appfire#Invalid UserName or Password#appfire#Enter right credentials#appfire#6E28892A-4559-4764-AD60-5FB317A5A665#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
8D2302A6-2158-48AF-9233-9DA9A9947033#appfire#5000#appfire#3#appfire#4,5,-1,-1#appfire#Disk Space is going out of limit#appfire##appfire##appfire#01C5E245-20F8-4617-95C4-E11394DA57FB#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
9960D2D4-E1F9-403A-BFBC-F145FE0887B0#appfire#2006#appfire#3#appfire#4,5,-1,-1#appfire#Executed native query %s#appfire##appfire##appfire#D205197B-A6A9-4A40-8E92-2CD5C1053267#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
A259B354-A09A-4EAA-8C6A-47C835B3B96A#appfire#1004#appfire#3#appfire#4,5,-1,-1#appfire#RESTful call with invalid input parameters : %s #appfire#Parameters type mismatch #appfire#Provide correct and valid input parameters#appfire#F85783B8-E1F1-4DB6-B1C5-C569F3FE0B68#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
B020ED02-DF73-48B3-B314-B871CA30F60D#appfire#3001#appfire#3#appfire#4,5,-1,-1#appfire#Invalid input %s to business service#appfire#Invalid input to business service#appfire#Provide valid input#appfire#1B9CFB56-F330-4285-A4A5-4F40D3C6DC83#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
B076D650-6724-4D9D-872E-F1C98C75F248#appfire#1003#appfire#3#appfire#4,5,-1,-1#appfire#Incorrect request headers#appfire#Incorrect request headers#appfire#Enter correct request header#appfire#F85783B8-E1F1-4DB6-B1C5-C569F3FE0B68#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
B07F1DFA-D6FB-4C41-9920-7F6C0DD0A203#appfire#2000#appfire#3#appfire#4,5,-1,-1#appfire#Call with input params %s#appfire##appfire##appfire#D205197B-A6A9-4A40-8E92-2CD5C1053267#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
BB07374A-D23F-4B7A-B173-3BF963DC9799#appfire#3002#appfire#3#appfire#4,5,-1,-1#appfire#Data %s not found exception #appfire#Request invalid  #appfire#Provide valid request#appfire#1B9CFB56-F330-4285-A4A5-4F40D3C6DC83#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
BF3068C9-12F8-490C-9180-3D37789C9DC9#appfire#2013#appfire#3#appfire#4,5,-1,-1#appfire#An optimistic lock violation was detected when flushing object.#appfire#the object was concurrently modified in another transaction.#appfire##appfire#D205197B-A6A9-4A40-8E92-2CD5C1053267#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
C11C38B2-195C-48FA-A9BE-D00EF01F3236#appfire#2010#appfire#3#appfire#4,5,-1,-1#appfire#Lock Timeout Exception#appfire#Lock Timeout Exception#appfire#Update version ID#appfire#D205197B-A6A9-4A40-8E92-2CD5C1053267#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
C190917A-626C-4695-894B-3FCB4990BD95#appfire#2009#appfire#3#appfire#4,5,-1,-1#appfire#The object %s cannot be updated because it has changed or been deleted since it was last read#appfire#Incorrect update operation #appfire#Incorrect update operation #appfire#D205197B-A6A9-4A40-8E92-2CD5C1053267#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
C494D6AC-3F6C-4E71-8824-E70AAFE1DB5A#appfire#1002#appfire#3#appfire#4,5,-1,-1#appfire#Incorrect request method type#appfire#Call for invalid method#appfire#Enter correct method type#appfire#F85783B8-E1F1-4DB6-B1C5-C569F3FE0B68#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
C9F2EDF6-60A6-40E4-AEE4-2538E85889D4#appfire#4005#appfire#3#appfire#4,5,-1,-1#appfire#Unauthorized request call by %s#appfire#Invalid UserName or Password#appfire#Enter right credentials#appfire#6E28892A-4559-4764-AD60-5FB317A5A665#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
D02D48B6-FFF9-46F2-835C-709BD70CDF5E#appfire#4000#appfire#3#appfire#4,5,-1,-1#appfire#Login Successful by %s #appfire##appfire##appfire#6E28892A-4559-4764-AD60-5FB317A5A665#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
E0445248-F377-4BC6-8183-9A73C46612F7#appfire#5002#appfire#3#appfire#4,5,-1,-1#appfire#Threshold limit is exceeding#appfire##appfire##appfire#01C5E245-20F8-4617-95C4-E11394DA57FB#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
E40CE392-41BE-49D2-91FF-CC078FE437CF#appfire#2018#appfire#3#appfire#4,5,-1,-1#appfire#Database Communication Failure#appfire#Database Communication Failure Exception#appfire#Please check your database connection#appfire#D205197B-A6A9-4A40-8E92-2CD5C1053267#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:10:28#appfire#1
